year,month,subbasin_id,u2,tmin,tmax,rs,rh,eto,pr,station_id,flow_next_month,flow_next_month_max,flow_next_month_min
1998,1,19,0.7037628360971008,18.888609409348707,30.1380076532546,19.707594615189233,76.9748539497079,4.133640552995391,222.5260388282636,58218000,275.7340256857,430.2153015,197.8153076
1998,2,19,0.6803390647597621,19.307338829571563,29.746412985189803,16.958759842519687,79.7665916760405,3.6006950024104123,213.48656531614992,58218000,189.613912771,322.0620117,146.4129944
1998,3,19,0.609873362603868,18.410748619037445,29.597574073837073,16.46524003048006,77.46108349359555,3.3722921731557745,142.11935789056062,58218000,150.2419375067,227.9936981,124.2294006
1998,4,19,0.6667604049493813,15.57519252093061,27.716533911150446,14.556456692913388,78.08586426696662,2.737701537307836,49.37720441733624,58218000,178.8468514871,256.1687927,129.2817993
1998,5,19,0.7334264668529337,11.291882962500626,24.13988011148116,11.92710185420371,78.61315722631446,1.9861569723139445,74.88097781304361,58218000,159.0231821633,188.1221008,124.2294006
1998,6,19,0.6667604049493813,8.73691010264392,22.83043916135136,11.548622047244095,79.57255343082115,1.7191976002999623,12.411005846474447,58218000,201.6277288548,224.5601959,180.1871033
1998,7,19,0.7320657498457853,8.996831981822782,24.470937026532397,13.072313944627892,75.56877970898799,2.0250734787183857,6.337931455427703,58218000,198.0773837065,243.6882935,175.4888
1998,8,19,0.8167023476904097,12.701995615179316,26.919742226886417,14.00469900939802,74.86846402264233,2.56542327370369,6.738159908270068,58218000,219.4244130367,295.0169067,188.1221008
1998,9,19,0.9541619797525308,14.405011139255958,27.049439985351114,15.205000000000002,75.46306711661042,2.9992125984251965,96.28535242338761,58218000,243.0115056065,358.146698,177.0496063
1998,10,19,1.0058420116840234,15.349033301600645,25.592679298704343,16.148171196342393,79.2318298922312,3.1953989622264953,208.98203331749275,58218000,124.5729593933,180.1871033,100.5073013
1998,11,19,1.0688976377952755,15.47671946368806,27.288745790988905,19.126181102362207,76.0498687664042,3.875628046494188,110.77891955756877,58218000,201.4593254806,310.3605957,101.6325989
1998,12,19,0.9726405167096048,17.794786651007062,28.720413043414055,18.37127254254509,77.48829783373853,3.8923582132878543,161.99639009630764,58218000,306.0410451581,511.8916016,161.7592926
1999,1,19,0.8814724772306688,18.72270685396499,29.323261897050237,17.288315976631953,80.96629050400959,3.692115098515911,326.4765508852547,58218000,311.0616645893,376.7322083,234.9199066
1999,2,19,0.8822111521774063,18.400459521556968,29.401030653662875,17.596723847019124,81.35344689056726,3.686606138518399,271.4539671882425,58218000,205.3532301387,333.7253113,133.7774048
1999,3,19,0.8999782285278856,17.396254295972444,28.750104599730058,16.999479298958597,78.60952864762872,3.430313146340578,128.94811417410372,58218000,143.2660886133,190.1898041,110.3515015
1999,4,19,0.8498312710911137,14.144484796695862,27.004842270170194,15.696456692913387,76.45669291338582,2.889295088113985,53.66788886030804,58218000,130.5436125742,153.1593018,110.3515015
1999,5,19,0.8912696396821366,9.810258550843344,23.805948549730893,13.61958343916688,75.22769331252948,2.202910120105954,20.044775013188342,58218000,163.52502289,210.6284943,135.1286926
1999,6,19,0.8211473565804274,9.774620807519762,23.462050233466595,11.624921259842521,80.0824896887889,1.8105924259467565,58.05568756021953,58218000,150.5223428097,193.2825012,116.6864014
1999,7,19,0.8390181066076419,10.479716512581009,24.294205322624947,12.794335788671578,78.39544250517073,2.034036068072136,17.68558523601707,58218000,177.4308708,209.0281982,141.9618073
1999,8,19,0.9209332704379695,8.000747211248138,25.680848257048545,16.233591567183137,68.25719365724446,2.7387786204143834,1.5351900213193475,58218000,212.9622645167,233.5146942,202.6737061
1999,9,19,1.0264341957255343,11.767174291207619,27.344574317656992,17.837322834645672,66.73040869891263,3.409392575928009,39.940445308651114,58218000,174.8881712871,205.8417053,135.1286926
1999,10,19,1.1449072898145796,14.211263889613567,26.194937471511956,16.893065786131576,71.85674371348742,3.467106934213868,40.46721658114215,58218000,198.6221018533,212.2333069,169.077301
1999,11,19,1.108267716535433,14.287026581621754,26.60423596911527,18.874842519685043,72.52905886764154,3.820791151106111,103.63072167555336,58218000,204.2383600161,339.4704895,133.7774048
1999,12,19,1.1288508291302297,16.572845220949088,28.605190903121457,19.57946405892812,75.59599404913095,4.118309808048187,214.10162227676798,58218000,283.7496702065,765.4119873,111.6076965
2000,1,19,1.1057186400087087,18.110013319852687,29.123848049325783,19.625069850139703,78.68572880002901,4.131046119235095,391.43323640073413,58218000,208.7963280448,345.2528992,114.1362991
2000,2,19,0.9594274853574337,18.006641459079415,28.379188270789683,17.319942981265275,80.24126294558008,3.6033513052247774,224.10831454991734,58218000,156.6388195452,259.0184937,104.1520004
2000,3,19,0.9040603795493306,17.297945316737827,27.897043347112604,15.21723393446787,81.02616205232411,3.1076599296055734,157.86167703569353,58218000,143.8355990003,309.2627869,98.08959961
2000,4,19,0.8262092238470192,13.44502090517899,27.42786950285348,17.253110236220472,77.33033370828647,3.049906261717285,48.633642732888916,58218000,135.1260942019,167.6056061,95.70349884
2000,5,19,0.8444609746362349,10.58576341066986,24.855942790592817,14.273990347980698,75.93708044558946,2.309281904278094,6.571398052919095,58218000,156.7388443067,179.5155945,140.5850067
2000,6,19,0.6763217097862767,8.532232632424899,25.248196864731792,12.69236220472441,75.02999625046868,1.9419572553430817,1.0927806285940886,58218000,178.3536303194,230.190506,140.5850067
2000,7,19,0.8466381218476722,7.988401981931074,23.421651602664756,12.506223012446027,75.67582278021699,1.9604484923255556,51.89138462477488,58218000,189.1700065516,213.842804,163.2198029
2000,8,19,0.9519576182009507,10.256005993441475,24.88772141916976,14.675031750063502,74.0193766101818,2.543252657933887,88.69866895700811,58218000,198.2472880067,269.4992065,167.6056061
2000,9,19,1.0261529808773902,13.817509486170028,25.010152490819017,15.00976377952756,77.42594675665542,2.8902699662542175,93.83885791017964,58218000,122.7413814877,173.521698,95.70349884
2000,10,19,1.0031205776697267,15.96026982300249,29.635968327693973,18.825882651765305,72.66954533909067,3.9286802859320002,73.22905449297855,58218000,221.4458389333,335.6362,140.5850067
2000,11,19,1.0250281214848145,16.582750938444168,27.748964913886937,17.553818897637797,77.42782152230971,3.6557930258717657,210.9027375103,58218000,200.1389765587,356.9288025,93.33979797
2000,12,19,0.9612104938495591,17.70925606703046,28.220224517782942,18.507366014732032,79.04677237925905,3.8515548459668345,235.45694928259704,58218000,176.5375526194,260.754303,109.1007004
2001,1,19,1.0499292427156282,17.75036745269877,30.01014494323065,21.111239522479046,76.18926666424761,4.421622700388257,183.68720271701926,58218000,193.933883675,255.5601044,136.4850006
2001,2,19,0.8776916278322353,17.83582349838034,30.351333440874747,19.928979190101238,78.09938936204402,4.123473405110075,194.33347575304418,58218000,143.9949803419,235.1835938,107.8554001
2001,3,19,0.8392902500090714,17.136846965426464,29.83152306067178,18.523291846583696,77.66972676802496,3.7102761348379834,150.46824113110316,58218000,150.82114258000001,280.137085,110.3515015
2001,4,19,0.812992125984252,14.766004415011038,29.024760684021523,17.363818897637795,75.14060742407199,3.207105361829771,76.01201557315936,58218000,166.1015669452,201.0968018,141.9618073
2001,5,19,0.926920425269422,12.082568319621334,24.6891345246053,12.373749047498096,78.31379948474182,2.1592764614100655,61.90494356255637,58218000,182.3433949833,201.0968018,156.0088043
2001,6,19,0.8515185601799774,10.168757184565774,24.885962502924688,12.395393700787404,74.80502437195351,2.0148293963254593,6.396788580845696,58218000,188.4897165677,207.4326019,175.0130005
2001,7,19,0.9078703871693458,8.999529424273241,25.392123468044662,13.023812547625097,73.9413621684386,2.1639936137015128,29.570800762090755,58218000,182.6647658806,252.1195068,120.5514984
2001,8,19,0.939711165136616,9.767296365245523,26.808142929009026,15.413411226822456,69.58343916687834,2.7640153851736273,51.42150857352127,58218000,148.82620392,218.6990051,110.3515015
2001,9,19,1.2156917885264344,12.655547756380912,25.518509475997195,15.413700787401575,72.34158230221222,3.0440569928758903,50.460175525027346,58218000,166.6495678774,273.0278015,105.3809967
2001,10,19,1.1612358939003593,14.150345006827285,27.29261934460024,18.88958597917196,71.98374396748794,3.794241445625748,101.59818894445198,58218000,161.7100207033,241.9042053,93.33979797
2001,11,19,1.0129358830146231,16.84225999735506,28.38806319366029,18.111850393700788,77.27034120734909,3.805193100862392,195.96381812712266,58218000,185.3956864961,360.8533936,81.86209869
2001,12,19,1.049384955912769,17.199045656674645,27.752759710054473,17.32957835915672,79.10482963823071,3.6487172974345943,251.21692556535535,58218000,223.6138286097,322.3469849,148.9223938
2002,1,19,0.967741935483871,18.41102427009078,28.157769864842383,17.06680213360427,79.83054537537646,3.6378678471642654,191.63193369635823,58218000,244.1932073321,343.3212891,164.6768036
2002,2,19,0.8966736300819541,17.991293505225205,26.871700186162908,16.131650731158608,81.42174192511649,3.3131929937329256,189.64060095304944,58218000,169.4676944419,240.2173004,124.4642029
2002,3,19,0.8218730723175732,17.485821198944254,29.747291974518028,18.756388112776225,76.90409666533618,3.760042091512754,106.07917809294192,58218000,115.7906997633,151.7420044,93.33979797
2002,4,19,0.9701912260967378,15.558041118605102,28.864599546291494,17.866496062992127,75.14998125234345,3.351874765654293,38.12960774995747,58218000,135.8897520477,161.7677002,93.33979797
