year,month,subbasin_id,u2,tmin,tmax,rs,rh,eto,pr,station_id,flow_next_month
2016,7,29,0.9461518923037846,9.570179609632165,22.78456951345292,13.763157226314455,73.46118025569385,2.138599610532554,1.5747550889614386,58204000,57.0308451613
2016,8,29,1.1296672593345187,10.585953741159067,23.685764690478322,14.894856489712978,73.6262805858945,2.5788671577343147,19.203772087771178,58204000,61.0522466667
2016,9,29,1.270997375328084,13.032519167319423,25.514372522490447,17.199750656167982,73.84514435695537,3.2943569553805774,34.26465651417579,58204000,79.5418032258
2016,10,29,1.3696977393954788,15.264625011198325,26.383285898381235,17.898082296164592,77.28388790110914,3.607992549318432,71.18442335276347,58204000,112.1187766667
2016,11,29,1.3162729658792651,15.103016924208978,25.50658691162857,18.517532808398954,79.40069991251094,3.671391076115485,121.16916409802542,58204000,121.7584516129
2016,12,29,1.3385826771653544,16.266157171636426,28.460408468919194,21.74079248158496,76.70815341630683,4.4549572432478195,135.2664265877254,58204000,201.2048387097
2017,1,29,1.0896621793243586,17.800155283426708,27.7335166412838,17.67005334010668,82.45703158072982,3.6806366946067217,184.27838984343998,58204000,144.5248928571
2017,2,29,1.1761811023622046,16.84647155166275,28.590299183121232,20.517519685039375,76.87945256842893,4.179790026246718,57.81502731406598,58204000,165.9350483871
2017,3,29,1.165227330454661,16.102787980695236,26.707727188152518,17.41499872999746,80.0736601473203,3.3785030903395135,213.6837366863002,58204000,95.1271466667
2017,4,29,1.1837270341207349,14.856725770846685,24.141256616582407,13.478543307086616,81.19422572178478,2.5300524934383195,44.22818689535202,58204000,119.8398645161
2017,5,29,1.013462026924054,12.658344301948164,22.319913721220313,11.0994411988824,82.58403183473033,1.8964524595715853,49.339274269844644,58204000,119.60154
2017,6,29,0.9947506561679789,10.358351729212655,22.12079565145149,10.74,80.16185476815399,1.7344706911636043,25.862147892696896,58204000,170.0190322581
2017,7,29,1.0369570739141478,8.00852450882428,21.530632871847526,13.611137922275846,75.95885191770384,2.0373380746761494,6.051820429090223,58204000,154.8627419355
2017,8,29,1.1658623317246635,10.520900092572811,22.631123760431667,13.62971805943612,75.55668444670222,2.3912031157395646,57.31376079592271,58204000,146.5807333333
2017,9,29,1.2034120734908138,11.255121175437345,27.258159462602958,20.02556430446194,64.58442694663167,3.7754593175853013,42.23456526383251,58204000,179.2280645161
2017,10,29,1.3881127762255527,15.38113352307314,26.942949420328805,17.719037338074674,73.96494792989586,3.6954957243247812,70.60533463545637,58204000,166.6006666667
2017,11,29,1.3877952755905512,14.724607752379596,25.803769375014838,19.378018372703412,77.60717410323709,3.825503062117234,125.62791833246858,58204000,124.9875548387
2017,12,29,1.1760223520447042,16.866525165792623,27.552873317667164,19.458813817627636,80.39539412412158,3.973964947929895,136.22547074800863,58204000,184.1377741935
2018,1,29,1.0636271272542546,17.113416625893283,27.553424619773825,19.028092456184915,81.36059605452544,3.8848107696215384,313.86837366863,58204000,123.8903571429
2018,2,29,1.032058492688414,16.713207393617562,26.868444878485466,18.275295275590555,81.32733408323959,3.641169853768279,91.3609729300821,58204000,142.0563870968
2018,3,29,1.013462026924054,17.603799849770176,28.32212352383118,18.599060198120398,81.8728304123275,3.645415290830581,162.533951841792,58204000,85.2396833333
2018,4,29,0.9908136482939632,14.326259821025898,25.813833701250918,16.714527559055117,80.5161854768154,2.9309711286089235,51.33976256599622,58204000,81.0254064516
2018,5,29,0.9975869951739904,11.589231691601602,23.78729616178879,14.146583693167386,79.16349166031665,2.2624248581830493,22.545548875392882,58204000,156.5358
2018,6,29,0.8464566929133858,11.759999050535262,22.813715018158515,10.401391076115488,80.72615923009624,1.7083114610673664,21.00054933317055,58204000,155.1610322581
2018,7,29,0.9010668021336045,9.30619778422495,24.008368306560726,13.876327152654307,75.31115062230124,2.152357971382609,10.492263557847783,58204000,156.1098387097
2018,8,29,1.0515621031242064,11.008848398811944,22.344171013913485,13.786804673609348,78.08822284311235,2.36753873507747,61.509292886135405,58204000,143.1296
2018,9,29,1.2368766404199476,13.038405848702794,25.189370742244062,16.98681102362205,76.75853018372703,3.1749343832020993,61.9945371868038,58204000,162.6365806452
2018,10,29,1.3201676403352807,15.483951365965824,24.49902718149095,14.558724917449837,83.43916687833375,2.930530861061722,115.17456587420268,58204000,149.4076666667
2018,11,29,1.4993438320209975,15.940254931282489,25.657551805169835,18.325538057742786,81.8766404199475,3.671391076115485,171.84514908291877,58204000,130.1992612903
2018,12,29,1.2553975107950217,16.308974968587265,28.204236756689706,22.070167640335285,77.71568876471086,4.453856574379814,148.47331156346323,58204000,126.263
2019,1,29,1.1925323850647702,17.73115063640937,30.34402400001838,23.75927101854204,77.4235881805097,4.893023452713571,149.7962889492477,58204000,130.4769214286
2019,2,29,1.233830146231721,17.340871405173903,27.787764112267425,17.744192913385827,82.02568428946381,3.6679790026246715,140.32029175695058,58204000,176.5185806452
2019,3,29,1.1398272796545592,17.17920534395509,27.023071993163853,17.254533909067817,83.5238337143341,3.3608923884514432,152.26142155217136,58204000,111.8955966667
2019,4,29,1.0321522309711286,16.122647107693037,26.734244819483013,16.457952755905513,80.8005249343832,3.0100174978127723,73.54197820978423,58204000,95.8608516129
