year,month,subbasin_id,u2,tmin,tmax,rs,rh,eto,pr,station_id,flow_next_month,flow_next_month_max,flow_next_month_min
1998,1,4,0.9159258318516637,20.310748323697034,31.2211272749826,19.50273050546101,74.84632969265938,4.268173736347473,287.26279488509783,58242000,185.4762202607,298.0101013,138.1425781
1998,2,4,0.874859392575928,20.028168584246348,31.33448286385693,17.26732283464567,78.26771653543308,3.8122609673790775,281.6087832270272,58242000,187.0324706968,279.4214783,136.7775421
1998,3,4,0.8065786131572263,19.2320154915892,30.127123374520192,16.621457962915926,75.86995173990348,3.505410210820421,106.25888851588486,58242000,158.4274030133,218.3445435,124.7475281
1998,4,4,0.8078740157480315,17.820821761731825,29.14677775404116,14.718480314960633,75.85826771653544,2.937112860892388,64.25000762962733,58242000,170.4936764581,187.8502502,146.4508209
1998,5,4,0.8359156718313437,13.143407460495757,24.974984666910157,12.058851917703837,75.6235712471425,2.105359410718821,93.53770561845758,58242000,160.8760167533,195.6896667,142.2714539
1998,6,4,0.7366141732283464,10.314562415438296,22.747974079612618,11.363110236220473,76.46981627296587,1.7616535433070866,16.250648518326347,58242000,162.2389103161,178.6197357,150.6804352
1998,7,4,0.8077216154432308,11.01309342503325,25.184479467442166,13.141229362458727,71.46304292608585,2.1413512827025647,2.809839167455061,58242000,173.4773303548,198.8627167,153.5279694
1998,8,4,0.8446786893573787,14.29427817326047,26.97510870988416,13.841531623063247,72.47142494284988,2.593065786131572,17.95220801416057,58242000,171.78302104,197.2735443,149.2649994
1998,9,4,1.073228346456693,15.515046642455314,26.900477106031474,15.435842519685043,72.42257217847768,3.108057742782152,101.17206335642564,58242000,163.3891803516,210.1350708,130.0372925
1998,10,4,1.0401320802641605,16.15459200198469,25.388130465643542,16.04479806959614,78.75539751079502,3.1851155702311402,224.656666768395,58242000,168.45922344,299.8963013,140.8895416
1998,11,4,1.0866141732283465,16.805767998290964,27.040105390586056,18.759795275590555,75.25196850393701,3.844724409448818,156.36494033631396,58242000,167.3795837871,233.4499664,119.5495224
1998,12,4,1.057277114554229,19.318625052545983,29.69440635100027,18.255158750317502,76.93675387350774,3.9812293624587243,184.84099856563,58242000,202.0041191419,305.5846252,127.3809738
1999,1,4,0.9669799339598679,19.470619043353018,29.77715679721041,17.651135382270766,80.18796037592075,3.801930403860807,320.4535050508133,58242000,313.2273690321,362.8415527,210.1350708
1999,2,4,0.9621766029246345,19.557451094088567,30.156651509140296,17.87883858267717,79.6906636670416,3.819938132733408,280.6227301858577,58242000,214.2034626645,344.6352539,138.1425781
1999,3,4,0.998983997967996,18.99219907519072,29.33931266409852,16.83428498856998,76.19507239014479,3.5196088392176783,152.30948820459608,58242000,143.7771708133,162.2032318,134.0644379
1999,4,4,0.9098425196850393,15.982952360606708,27.42725913266396,15.76677165354331,73.55118110236222,3.0029658792650915,58.0397961363567,58242000,146.6488664581,194.1111298,123.4393997
1999,5,4,0.9475488950977903,11.805424812729566,24.2788003666159,13.679377698755399,72.05740411480824,2.3097536195072386,21.54347361674855,58242000,155.4176645867,307.4906006,132.7163696
1999,6,4,0.8480314960629922,11.353599658192692,23.375076550594606,11.574653543307088,77.53018372703413,1.8292125984251963,58.47651600695817,58242000,172.1992586323,245.4880219,152.1014252
1999,7,4,0.8679197358394717,11.920426432179505,23.41452405400004,12.65679451358903,76.1747523495047,2.0267716535433067,39.51490829187898,58242000,169.1705839129,200.4571991,154.9600525
1999,8,4,1.0187960375920753,9.710697328252165,25.057128680802972,16.07418846837694,65.62103124206249,2.762128524257048,3.4044923245948495,58242000,181.52458851,197.2735443,165.1389771
1999,9,4,1.1720472440944882,13.081521042512284,27.10550452182582,17.544992125984255,64.6246719160105,3.4397112860892385,36.463362529374066,58242000,169.9053728806,194.1111298,146.4508209
1999,10,4,1.2298704597409196,14.906333772077925,25.322801166003956,16.529232918465837,70.41910083820167,3.420218440436881,39.55473494674516,58242000,163.9249435533,194.1111298,150.6804352
1999,11,4,1.2192913385826771,15.420479954425693,26.163996297087515,18.56710236220473,72.80314960629921,3.7945669291338575,133.9233069856868,58242000,162.2809295742,181.6750488,139.5132446
1999,12,4,1.0953771907543814,17.493318907594876,28.66043924995348,19.330441960883924,75.19685039370079,4.084912369824739,287.4234748374889,58242000,302.6473216323,779.3467407,138.1425781
2000,1,4,1.0908051816103632,18.736946199805665,29.44394980394319,19.786499872999748,77.18313436626872,4.190246380492761,462.1237830744346,58242000,234.1445959759,497.4857788,136.7775421
