year,month,subbasin_id,u2,tmin,tmax,rs,rh,eto,pr,station_id,flow_next_month,flow_next_month_max,flow_next_month_min
1998,1,36,0.6657988315976631,15.944931810820682,25.837910289364693,19.65728346456693,77.71780543561087,3.8270256540513072,269.74318674275946,58060000,13.4712535714,34.6816,6.9152000000000005
1998,2,36,0.6200787401574803,16.485183263649404,25.699789422284617,16.998031496062993,79.5908323959505,3.3697272215972998,272.8091525009918,58060000,10.7961354839,28.3438,7.4509
1998,3,36,0.5753111506223012,15.764242545361828,24.801324503311257,15.899872999746,79.28625857251714,3.0155575311150615,221.71086764122435,58060000,9.6376966667,23.0902,7.0912
1998,4,36,0.640748031496063,13.424624368012534,22.816563412376272,13.889586614173231,79.01574803149606,2.399540682414698,86.96630756553847,58060000,8.1133419355,22.0454,6.2369
1998,5,36,0.6791338582677164,9.173770424020233,19.973847606315168,11.777616205232412,78.90525781051562,1.7698755397510793,111.4219336527603,58060000,5.8205100000000005,6.9152000000000005,5.4458
1998,6,36,0.6535433070866141,6.844691305276649,18.06401766004415,11.221732283464569,78.95669291338582,1.5081364829396322,22.83165990173036,58060000,5.184183871,6.9152000000000005,4.5781
1998,7,36,0.677228854457709,7.689871891172965,18.77641943064275,12.215938531877065,75.99695199390399,1.693103886207772,31.96089053010646,58060000,4.4077322581,6.0737,3.9212
1998,8,36,0.7343789687579374,10.57504255363136,20.131520008820832,13.06724663449327,77.09550419100839,2.0926466852933703,48.30011902218688,58060000,5.85074,16.6493,3.9212
1998,9,36,0.8759842519685039,11.336110517695648,19.3841059602649,14.041437007874016,77.96587926509187,2.3995406824146976,174.95574816125978,58060000,10.7279677419,27.165,5.9129000000000005
1998,10,36,0.9505969011938025,11.654905555057852,19.26390831845966,14.970021590043181,81.09601219202439,2.6490347980695956,250.57489242225407,58060000,7.6950933333,12.1144,6.0737
1998,11,36,0.9458661417322836,11.816064943388167,20.188350067649363,17.850787401574806,78.04461942257218,3.1817585301837266,127.73712881862849,58060000,8.3559935484,16.6493,5.2951
1998,12,36,0.837249174498349,14.50355245294981,23.200205360034733,18.137090424180847,77.64795529591059,3.477012954025908,213.09320352793964,58060000,12.3460483871,29.9612,7.6347000000000005
1999,1,36,0.7734315468630937,16.011363714673593,24.496454438326523,17.561950723901447,81.45796291592582,3.4291338582677158,255.55665761284214,58060000,15.500278571399999,29.9612,9.6181
1999,2,36,0.732916197975253,15.740379039887692,25.057374797814873,17.51978346456693,81.38357705286839,3.384350393700787,278.46728415784173,58060000,13.5999580645,27.165,9.8313
1999,3,36,0.8001016002032004,14.720903308501772,24.057342310369307,16.46487807975616,78.89255778511557,3.0444500889001778,177.9118472853785,58060000,10.5344966667,32.9184,8.2018
1999,4,36,0.7411417322834645,11.898241116570535,21.602008117923518,14.743090551181105,77.28346456692913,2.4549868766404197,87.86927396465954,58060000,7.4384516129,8.995,6.5709
1999,5,36,0.7791465582931165,8.381480383981918,19.106925043587324,12.86962153924308,75.16510033020066,1.887096774193548,34.45692312387459,58060000,6.9537066667000005,11.8735,5.7547
1999,6,36,0.6840551181102362,8.140710674357331,17.810225735241758,11.080354330708662,81.27296587926509,1.4944881889763777,68.57737968077637,58060000,5.7402064516,9.4077,5.001
1999,7,36,0.7105664211328422,8.202376112079719,17.912115552921556,11.90429895859792,80.08636017272035,1.6361442722885444,44.13892025513469,58060000,4.8445677419,6.4026,4.1768
1999,8,36,0.7629540259080518,6.6388833375829535,18.767185120356146,15.372872745745493,71.20269240538481,2.2106934213868428,20.45922727134004,58060000,6.2186266667,28.3438,3.9212
1999,9,36,0.9419291338582677,9.26696574805953,20.317239906002992,16.68311023622047,70.16404199475065,2.7509842519685037,119.13319803460799,58060000,5.9597322581,14.144,4.3082
1999,10,36,1.0744221488442975,10.644920095650917,19.29174907484615,15.50969011938024,75.8255016510033,2.777813055626111,115.5247657704398,58060000,7.03996,16.9425,4.3082
1999,11,36,0.983267716535433,10.508153528448336,20.54126611122979,17.976456692913388,74.94750656167979,3.218438320209973,138.7306588946195,58060000,9.3426290323,69.0263,5.1468
1999,12,36,0.9963169926339852,13.406461260690092,22.9891944787094,19.3000381000762,75.97155194310389,3.6371602743205482,190.8383434553056,58060000,16.3295548387,46.4081,9.4077
2000,1,36,0.9715519431038862,14.849632350407619,24.11219686998229,19.46219202438405,79.5974091948184,3.7131064262128515,299.012344737083,58060000,14.8577413793,45.3544,9.8313
2000,2,36,0.8450991039913114,14.859888470633301,23.293247095742878,16.71597203366821,81.79473255498235,3.159991854466467,183.8583788567766,58060000,16.9540774194,135.1343,9.8313
2000,3,36,0.8010541021082042,14.022954841466188,22.40343599037978,14.848406146812295,82.18186436372872,2.7200279400558793,232.2786645100253,58060000,14.6259266667,29.9612,10.4871
2000,4,36,0.7736220472440944,11.404970447909992,21.90365306558428,16.87946850393701,79.31102362204723,2.6537401574803146,43.143253883480284,58060000,8.9144870968,10.2658,7.4509
2000,5,36,0.701993903987808,8.822590982075791,20.266037722846647,14.03763652527305,77.18440436880874,2.004318008636017,25.1697592089602,58060000,6.61082,7.6347000000000005,5.7547
2000,6,36,0.6033464566929134,7.13978494623656,20.096062094993947,12.55958661417323,76.41076115485563,1.671062992125984,12.205496383556564,58060000,6.2228806452,10.9381,5.4458
2000,7,36,0.7058039116078232,5.935904238824072,17.176540717106214,12.203270256540513,77.71780543561086,1.6031242062484123,76.73841059602644,58060000,5.6960451613,8.5931,4.7166
2000,8,36,0.8582042164084327,7.5993205201535385,18.583601518837302,14.415151130302263,76.04140208280415,2.1223647447294893,84.2196417126987,58060000,7.02607,18.7645,4.8576
2000,9,36,0.921259842519685,10.402762942391227,18.597237057608773,14.55982283464567,79.64566929133858,2.435367454068241,127.03672902615426,58060000,4.7093290323,7.0912,4.0478
2000,10,36,0.9344043688087376,13.105519223215332,21.89706500540965,18.035744221488443,76.38430276860554,3.2450469900939796,91.47427289651168,58060000,7.71097,20.696,4.0478
2000,11,36,0.9074803149606299,13.29794203517767,21.586626789147623,17.172696850393706,79.7244094488189,3.168110236220472,271.2195196386608,58060000,11.9198193548,57.731700000000004,5.9129000000000005
2000,12,36,0.8982092964185928,14.572878692862703,23.372073791786974,18.613417576835154,79.83235966471933,3.529845059690119,349.2831965086825,58060000,9.0135516129,21.0287,6.5709
